

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
2001,7,"TWL.O",2,0,1,-1,-1,24,399,79,0,0,0,0.002,0.0152,0.0572,0.1371,0.1204,0.1936,0.114,0.1148,0.0684,0.0508,0.0201,0.0241,0.0169,0.0022,0.0119,0.0018,0.0137,0,0.0053,0,0,0.0025,0.0035,0.005,0,0,0.0018,0.0021,0,0.0046,0.0025,0.0086,0,0,0,0.002,0.0152,0.0572,0.1371,0.1204,0.1936,0.114,0.1148,0.0684,0.0508,0.0201,0.0241,0.0169,0.0022,0.0119,0.0018,0.0137,0,0.0053,0,0,0.0025,0.0035,0.005,0,0,0.0018,0.0021,0,0.0046,0.0025,0.0086
2002,7,"TWL.O",2,0,1,-1,-1,45,500,114,0,0,0,0.0012,0.0282,0.0585,0.1471,0.1764,0.0851,0.1063,0.0781,0.0775,0.0564,0.0309,0.0418,0.0037,0.0238,0.0127,0.0128,0.0075,0.0089,0.0099,0.0049,0.0012,0.0012,0.0015,0,0,0,0,0,0.0037,0.0012,0.0012,0.0184,0,0,0,0.0012,0.0282,0.0585,0.1471,0.1764,0.0851,0.1063,0.0781,0.0775,0.0564,0.0309,0.0418,0.0037,0.0238,0.0127,0.0128,0.0075,0.0089,0.0099,0.0049,0.0012,0.0012,0.0015,0,0,0,0,0,0.0037,0.0012,0.0012,0.0184
2003,7,"TWL.O",2,0,1,-1,-1,22,114,38,0,0,0,0.0079,0.0076,0.0388,0.1545,0.1831,0.0636,0.159,0.1245,0.0759,0.061,0.0573,0.0392,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.0079,0.0076,0.0388,0.1545,0.1831,0.0636,0.159,0.1245,0.0759,0.061,0.0573,0.0392,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008
2004,7,"TWL.O",2,0,1,-1,-1,33,167,56,0,0,0,0,0.0225,0.0878,0.0993,0.0746,0.1597,0.114,0.0393,0.0681,0.0329,0.0446,0.0374,0.0469,0.0488,0.0311,0,0,0.0311,0.0105,0,0.0112,0.0112,0,0,0,0,0,0.0148,0.0112,0,0,0.0029,0,0,0,0,0.0225,0.0878,0.0993,0.0746,0.1597,0.114,0.0393,0.0681,0.0329,0.0446,0.0374,0.0469,0.0488,0.0311,0,0,0.0311,0.0105,0,0.0112,0.0112,0,0,0,0,0,0.0148,0.0112,0,0,0.0029
2005,7,"TWL.O",2,0,1,-1,-1,30,180,55,0,0,0,0,0.0041,0.0124,0.0567,0.0838,0.2008,0.1795,0.145,0.082,0.0304,0.0563,0.0255,0.03,0.0303,0.0177,0,0.0094,0.0136,0,0,0,0.0058,0,0,0.0042,0,0,0.0051,0,0,0,0.0072,0,0,0,0,0.0041,0.0124,0.0567,0.0838,0.2008,0.1795,0.145,0.082,0.0304,0.0563,0.0255,0.03,0.0303,0.0177,0,0.0094,0.0136,0,0,0,0.0058,0,0,0.0042,0,0,0.0051,0,0,0,0.0072
2006,7,"TWL.O",2,0,1,-1,-1,34,128,52,0,0,0,0.0147,0.0073,0.0147,0.0441,0.0567,0.1312,0.1282,0.1036,0.0882,0.0147,0.0473,0.0441,0.0327,0.0295,0.0442,0.0294,0.0147,0.0369,0.022,0.022,0.0074,0.0074,0.0073,0,0.0073,0,0,0,0,0,0,0.0442,0,0,0,0.0147,0.0073,0.0147,0.0441,0.0567,0.1312,0.1282,0.1036,0.0882,0.0147,0.0473,0.0441,0.0327,0.0295,0.0442,0.0294,0.0147,0.0369,0.022,0.022,0.0074,0.0074,0.0073,0,0.0073,0,0,0,0,0,0,0.0442
2007,7,"TWL.O",2,0,1,-1,-1,22,37,27,0,0,0,0,0.0264,0.0278,0.0541,0.0804,0.1373,0.0538,0.1631,0.0804,0.1633,0.0264,0,0.0264,0.0264,0.0276,0.0264,0,0,0.0276,0.0264,0,0,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264,0.0278,0.0541,0.0804,0.1373,0.0538,0.1631,0.0804,0.1633,0.0264,0,0.0264,0.0264,0.0276,0.0264,0,0,0.0276,0.0264,0,0,0.0264,0,0,0,0,0,0,0,0,0
2008,7,"TWL.O",2,0,1,-1,-1,37,96,50,0,0,0,0,0.1729,0.0568,0.062,0.0242,0.1582,0.1534,0.1002,0.0686,0.0408,0.0577,0.0245,0.0161,0.008,0.0084,0.0148,0.0089,0,0,0,0,0,0.008,0,0.008,0,0,0,0,0,0,0.0084,0,0,0,0,0.1729,0.0568,0.062,0.0242,0.1582,0.1534,0.1002,0.0686,0.0408,0.0577,0.0245,0.0161,0.008,0.0084,0.0148,0.0089,0,0,0,0,0,0.008,0,0.008,0,0,0,0,0,0,0.0084
2009,7,"TWL.O",2,0,1,-1,-1,60,250,94,0,0,0,0.0065,0.0231,0.0508,0.0994,0.0713,0.0853,0.087,0.0828,0.0721,0.063,0.0419,0.058,0.0227,0.0279,0.0279,0.033,0.0262,0.0167,0.0112,0.0177,0,0.0068,0.0119,0.0132,0.0034,0,0.0222,0.0035,0.0034,0,0,0.0112,0,0,0,0.0065,0.0231,0.0508,0.0994,0.0713,0.0853,0.087,0.0828,0.0721,0.063,0.0419,0.058,0.0227,0.0279,0.0279,0.033,0.0262,0.0167,0.0112,0.0177,0,0.0068,0.0119,0.0132,0.0034,0,0.0222,0.0035,0.0034,0,0,0.0112
2010,7,"TWL.O",2,0,1,-1,-1,24,180,49,0,0,0,0,0.022,0.033,0.0619,0.0536,0.1251,0.1555,0.047,0.1057,0.0612,0.0802,0.0602,0.0401,0.0089,0.0266,0.0245,0.0361,0.009,0.0155,0.0136,0.0046,0.0046,0.0065,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.033,0.0619,0.0536,0.1251,0.1555,0.047,0.1057,0.0612,0.0802,0.0602,0.0401,0.0089,0.0266,0.0245,0.0361,0.009,0.0155,0.0136,0.0046,0.0046,0.0065,0.0046,0,0,0,0,0,0,0,0
2011,7,"TWL.O",2,0,1,-1,-1,32,166,55,0,0,0,0.014,0.0886,0.0969,0.1443,0.2058,0.0856,0.0516,0.1864,0.0394,0.0115,0.0072,0.0292,0.0043,0.004,0.0068,0.0037,0.0068,0,0,0.0068,0,0,0,0.0036,0,0,0,0.0036,0,0,0,0,0,0,0,0.014,0.0886,0.0969,0.1443,0.2058,0.0856,0.0516,0.1864,0.0394,0.0115,0.0072,0.0292,0.0043,0.004,0.0068,0.0037,0.0068,0,0,0.0068,0,0,0,0.0036,0,0,0,0.0036,0,0,0,0
2012,7,"TWL.O",2,0,1,-1,-1,49,250,84,0,0,0.0027,0.0087,0.0551,0.1247,0.1365,0.1645,0.095,0.1033,0.0684,0.0489,0.0301,0.0188,0.0295,0.0221,0.0233,0.0218,0.0087,0.0065,0,0.0166,0.0027,0,0.0063,0.0027,0,0.0032,0,0,0,0,0,0,0,0,0,0.0027,0.0087,0.0551,0.1247,0.1365,0.1645,0.095,0.1033,0.0684,0.0489,0.0301,0.0188,0.0295,0.0221,0.0233,0.0218,0.0087,0.0065,0,0.0166,0.0027,0,0.0063,0.0027,0,0.0032,0,0,0,0,0,0,0
2013,7,"TWL.O",2,0,1,-1,-1,115,570,194,0,0.0024,0.138,0.0272,0.087,0.0435,0.0788,0.0792,0.0913,0.0807,0.0721,0.0811,0.0361,0.0201,0.0093,0.0206,0.0141,0.0111,0.0041,0.0074,0.0139,0.0078,0.0045,0.013,0.0042,0.0226,0,0.0069,0,0.0026,0.0062,0,0.0026,0.0016,0.01,0,0.0024,0.138,0.0272,0.087,0.0435,0.0788,0.0792,0.0913,0.0807,0.0721,0.0811,0.0361,0.0201,0.0093,0.0206,0.0141,0.0111,0.0041,0.0074,0.0139,0.0078,0.0045,0.013,0.0042,0.0226,0,0.0069,0,0.0026,0.0062,0,0.0026,0.0016,0.01
2014,7,"TWL.O",2,0,1,-1,-1,115,659,206,0,0,0,0.0235,0.0305,0.0617,0.1254,0.1033,0.0927,0.0709,0.0808,0.0845,0.0587,0.0476,0.0467,0.0323,0.0194,0.0298,0.0142,0.0308,0.006,0.0078,0.0076,0,0.0024,0.0035,0.001,0.0025,0.0066,0.001,0.001,0,0.0024,0,0.0056,0,0,0,0.0235,0.0305,0.0617,0.1254,0.1033,0.0927,0.0709,0.0808,0.0845,0.0587,0.0476,0.0467,0.0323,0.0194,0.0298,0.0142,0.0308,0.006,0.0078,0.0076,0,0.0024,0.0035,0.001,0.0025,0.0066,0.001,0.001,0,0.0024,0,0.0056
2015,7,"TWL.O",2,0,1,-1,-1,116,882,238,0,0,0.0021,0.0029,0.0274,0.0333,0.0306,0.0754,0.1641,0.1545,0.1556,0.0424,0.0208,0.0778,0.0161,0.0404,0.0408,0.0093,0.0043,0.0084,0.0051,0.0376,0.0044,0.0034,0.0018,0.0018,0.0032,6e-04,0.002,6e-04,2e-04,2e-04,0,2e-04,0.0325,0,0,0.0021,0.0029,0.0274,0.0333,0.0306,0.0754,0.1641,0.1545,0.1556,0.0424,0.0208,0.0778,0.0161,0.0404,0.0408,0.0093,0.0043,0.0084,0.0051,0.0376,0.0044,0.0034,0.0018,0.0018,0.0032,6e-04,0.002,6e-04,2e-04,2e-04,0,2e-04,0.0325
2016,7,"TWL.O",2,0,1,-1,-1,56,344,103,0,0,0.0069,0.0292,0.0557,0.1044,0.0599,0.0623,0.0607,0.0749,0.0572,0.0791,0.0868,0.0815,0.0667,0.0562,0.011,0.0017,0.0204,0.0223,0.0027,0.0408,0.0018,0.002,0.0034,0,0.0062,0,0.0014,0,0.0014,0,0,0,0.0034,0,0,0.0069,0.0292,0.0557,0.1044,0.0599,0.0623,0.0607,0.0749,0.0572,0.0791,0.0868,0.0815,0.0667,0.0562,0.011,0.0017,0.0204,0.0223,0.0027,0.0408,0.0018,0.002,0.0034,0,0.0062,0,0.0014,0,0.0014,0,0,0,0.0034
2017,7,"TWL.O",2,0,1,-1,-1,144,655,234,0,0,6e-04,0.0156,0.0114,0.0197,0.0848,0.0557,0.0475,0.1015,0.1021,0.0451,0.0183,0.0852,0.0734,0.0581,0.0328,0.0388,0.0044,0.0252,0.0147,0.0321,0.0348,0.0133,0.0196,0.0107,0.0125,0.0088,0.0071,2e-04,3e-04,0.001,0.0163,0,0.0084,0,0,6e-04,0.0156,0.0114,0.0197,0.0848,0.0557,0.0475,0.1015,0.1021,0.0451,0.0183,0.0852,0.0734,0.0581,0.0328,0.0388,0.0044,0.0252,0.0147,0.0321,0.0348,0.0133,0.0196,0.0107,0.0125,0.0088,0.0071,2e-04,3e-04,0.001,0.0163,0,0.0084
2018,7,"TWL.O",2,0,1,-1,-1,127,460,190,0,0,0,0.0162,0.0367,0.0115,0.114,0.0561,0.0838,0.052,0.0995,0.1093,0.0379,0.0459,0.0973,0.0102,0.0264,0.0181,0.0263,0.0261,0.0074,1e-04,0.0411,0.0116,9e-04,0.011,0.0057,0.0051,0.0098,0.002,0.0134,0.0089,0,3e-04,0.0153,0,0,0,0.0162,0.0367,0.0115,0.114,0.0561,0.0838,0.052,0.0995,0.1093,0.0379,0.0459,0.0973,0.0102,0.0264,0.0181,0.0263,0.0261,0.0074,1e-04,0.0411,0.0116,9e-04,0.011,0.0057,0.0051,0.0098,0.002,0.0134,0.0089,0,3e-04,0.0153
2019,7,"TWL.O",2,0,1,-1,-1,111,351,159,0,0,0,0.0167,0.0631,0.1164,0.0806,0.1469,0.0501,0.0664,0.0632,0.0245,0.0391,0.0403,0.0019,0.0346,0.0129,0.0294,0.0458,0.032,0.0093,0.0183,0.004,0.0227,0.0019,0.0324,9e-04,0.0132,0.004,0.0158,0,0.0072,0,0.0013,0.0053,0,0,0,0.0167,0.0631,0.1164,0.0806,0.1469,0.0501,0.0664,0.0632,0.0245,0.0391,0.0403,0.0019,0.0346,0.0129,0.0294,0.0458,0.032,0.0093,0.0183,0.004,0.0227,0.0019,0.0324,9e-04,0.0132,0.004,0.0158,0,0.0072,0,0.0013,0.0053
2020,7,"TWL.O",2,0,1,-1,-1,1,6,2,0,0,0,0,0,0.1667,0.1667,0,0,0,0,0,0.1667,0,0,0,0,0.3333,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0.1667,0,0,0,0,0,0.1667,0,0,0,0,0.3333,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,"TWL.W",2,0,1,-1,-1,4,256,28,0,0,0,0,0,0,0.0117,0.0586,0.0312,0.0742,0.082,0.0664,0.043,0.0312,0.0391,0.0547,0.0391,0.043,0.0312,0.0508,0.0312,0.0195,0.0195,0.0117,0.0273,0.0078,0.0195,0.0117,0.0078,0.0117,0.0117,0.0195,0.0117,0.0117,0.1211,0,0,0,0,0,0,0.0117,0.0586,0.0312,0.0742,0.082,0.0664,0.043,0.0312,0.0391,0.0547,0.0391,0.043,0.0312,0.0508,0.0312,0.0195,0.0195,0.0117,0.0273,0.0078,0.0195,0.0117,0.0078,0.0117,0.0117,0.0195,0.0117,0.0117,0.1211
1982,7,"TWL.W",2,0,1,-1,-1,3,91,16,0,0,0,0.0387,0,0.1304,0.1624,0.0728,0.0913,0.0335,0.0067,0.0464,0.0457,0.0553,0.0067,0.0137,0.0071,0.0353,0.0071,0.0071,0.0282,0.0204,0.0264,0.0071,0.0193,0.0335,0.0193,0,0,0.0067,0.0071,0,0.0193,0.0071,0.0457,0,0,0,0.0387,0,0.1304,0.1624,0.0728,0.0913,0.0335,0.0067,0.0464,0.0457,0.0553,0.0067,0.0137,0.0071,0.0353,0.0071,0.0071,0.0282,0.0204,0.0264,0.0071,0.0193,0.0335,0.0193,0,0,0.0067,0.0071,0,0.0193,0.0071,0.0457
1983,7,"TWL.W",2,0,1,-1,-1,6,201,34,0,0,0,0.009,0.0186,0.0723,0.1537,0.1045,0.0854,0.1142,0.0472,0.0425,0.0738,0.0283,0.0478,0.0358,0.0169,0.0045,0.0087,0.012,0.0181,0.0156,0.0047,0.0091,0.0156,0.0089,0,0.0042,0,0,0,0,0,0,0.0485,0,0,0,0.009,0.0186,0.0723,0.1537,0.1045,0.0854,0.1142,0.0472,0.0425,0.0738,0.0283,0.0478,0.0358,0.0169,0.0045,0.0087,0.012,0.0181,0.0156,0.0047,0.0091,0.0156,0.0089,0,0.0042,0,0,0,0,0,0,0.0485
1984,7,"TWL.W",2,0,1,-1,-1,6,247,40,0,0,0,0,0.0058,0.0237,0.0411,0.066,0.0456,0.0692,0.0714,0.0492,0.0559,0.0653,0.0073,0.0251,0.0136,0.0254,0.0138,0.0288,0.0335,0.0351,0.0317,0.0236,0.0419,0.0268,0,0.0083,0.0141,0.0024,0.0193,0.0058,0.0043,0.0026,0.1434,0,0,0,0,0.0058,0.0237,0.0411,0.066,0.0456,0.0692,0.0714,0.0492,0.0559,0.0653,0.0073,0.0251,0.0136,0.0254,0.0138,0.0288,0.0335,0.0351,0.0317,0.0236,0.0419,0.0268,0,0.0083,0.0141,0.0024,0.0193,0.0058,0.0043,0.0026,0.1434
1985,7,"TWL.W",2,0,1,-1,-1,5,233,35,0,0,0,0.0013,0.0091,0.1117,0.0789,0.0615,0.1144,0.104,0.1094,0.0386,0.0275,0.0334,0.0442,0.0575,0.0052,0.0295,0.0236,0.0043,0.0086,0.0291,0.0044,4e-04,0.0154,0,0,0.0043,4e-04,0,0,0.0043,0.0043,0.0146,0.06,0,0,0,0.0013,0.0091,0.1117,0.0789,0.0615,0.1144,0.104,0.1094,0.0386,0.0275,0.0334,0.0442,0.0575,0.0052,0.0295,0.0236,0.0043,0.0086,0.0291,0.0044,4e-04,0.0154,0,0,0.0043,4e-04,0,0,0.0043,0.0043,0.0146,0.06
1986,7,"TWL.W",2,0,1,-1,-1,15,201,43,0,0,0.0055,0,0.0116,0.025,0.0378,0.1277,0.0615,0.1786,0.1053,0.0364,0.0666,0.0235,0.0248,0.0431,0.0125,3e-04,0.0347,0.0062,0,0.007,0.0125,0,0.0117,0.004,0,0.0062,0.0062,0,3e-04,0.0142,0.0142,0.0387,0.0841,0,0,0.0055,0,0.0116,0.025,0.0378,0.1277,0.0615,0.1786,0.1053,0.0364,0.0666,0.0235,0.0248,0.0431,0.0125,3e-04,0.0347,0.0062,0,0.007,0.0125,0,0.0117,0.004,0,0.0062,0.0062,0,3e-04,0.0142,0.0142,0.0387,0.0841
1987,7,"TWL.W",2,0,1,-1,-1,10,237,43,0,0,0,0,0.001,0.0111,0.0175,0.0532,0.1312,0.0803,0.1785,0.1268,0.0645,0.0288,0.0155,0.0021,0.021,0.0136,0.0322,0.0044,0.0299,0.0188,0.0085,0,0.0016,0.0032,0.0155,0.019,0.0074,0.0178,0,0,0.0144,0.0078,0.0741,0,0,0,0,0.001,0.0111,0.0175,0.0532,0.1312,0.0803,0.1785,0.1268,0.0645,0.0288,0.0155,0.0021,0.021,0.0136,0.0322,0.0044,0.0299,0.0188,0.0085,0,0.0016,0.0032,0.0155,0.019,0.0074,0.0178,0,0,0.0144,0.0078,0.0741
1988,7,"TWL.W",2,0,1,-1,-1,5,144,25,0,0,0,0,0.0015,0.016,0.0204,0.0131,0.075,0.121,0.0838,0.1428,0.0593,0.0145,0.0467,8e-04,0.0071,0.0143,0,0.0143,0.0026,0.0465,0.0161,0.0161,0.0304,0.0165,2e-04,0.0163,0.0321,0.0161,0.0143,0.0024,0.0161,2e-04,0.1436,0,0,0,0,0.0015,0.016,0.0204,0.0131,0.075,0.121,0.0838,0.1428,0.0593,0.0145,0.0467,8e-04,0.0071,0.0143,0,0.0143,0.0026,0.0465,0.0161,0.0161,0.0304,0.0165,2e-04,0.0163,0.0321,0.0161,0.0143,0.0024,0.0161,2e-04,0.1436
1989,7,"TWL.W",2,0,1,-1,-1,13,355,62,0,0,0.0011,0.0023,0.0075,0.0371,0.0854,0.0878,0.108,0.1585,0.1021,0.1162,0.0632,0.0397,0.0182,0.0046,0.0163,0.0175,0.0222,0.0022,0.0107,0,0.0024,0.0031,0,0.0101,0,0.005,0.0023,0.0053,0.0047,0.0023,0.0032,0.0079,0.0531,0,0,0.0011,0.0023,0.0075,0.0371,0.0854,0.0878,0.108,0.1585,0.1021,0.1162,0.0632,0.0397,0.0182,0.0046,0.0163,0.0175,0.0222,0.0022,0.0107,0,0.0024,0.0031,0,0.0101,0,0.005,0.0023,0.0053,0.0047,0.0023,0.0032,0.0079,0.0531
1990,7,"TWL.W",2,0,1,-1,-1,11,310,54,0,0,0,0,4e-04,0.0302,0.0926,0.0928,0.106,0.1196,0.1376,0.1202,0.0634,0.0406,0.0391,0.0265,0.0212,0.0061,0.0055,4e-04,0.0161,0.0132,0.0053,0,0.0108,2e-04,4e-04,0.0053,0.0053,2e-04,0.0055,2e-04,0.0018,2e-04,0.033,0,0,0,0,4e-04,0.0302,0.0926,0.0928,0.106,0.1196,0.1376,0.1202,0.0634,0.0406,0.0391,0.0265,0.0212,0.0061,0.0055,4e-04,0.0161,0.0132,0.0053,0,0.0108,2e-04,4e-04,0.0053,0.0053,2e-04,0.0055,2e-04,0.0018,2e-04,0.033
1991,7,"TWL.W",2,0,1,-1,-1,1,28,5,0,0,0,0,0,0,0,0,0,0.0357,0.1071,0.0714,0.0714,0.1786,0.1429,0.1071,0.0357,0,0.0357,0,0.0357,0.0714,0,0.0357,0,0.0357,0,0,0,0,0,0,0,0,0.0357,0,0,0,0,0,0,0,0,0,0.0357,0.1071,0.0714,0.0714,0.1786,0.1429,0.1071,0.0357,0,0.0357,0,0.0357,0.0714,0,0.0357,0,0.0357,0,0,0,0,0,0,0,0,0.0357
1992,7,"TWL.W",2,0,1,-1,-1,12,283,51,0,0,0,0,0.0172,0.0049,0.0797,0.0946,0.1135,0.102,0.1116,0.0598,0.0182,0.0264,0.0369,0.0665,0.0405,0.0396,0.0264,0.0011,0.0264,0.0198,0.0198,0,0,0,0.0066,0.0132,0,2e-04,0.0135,0.0073,7e-04,0,0.0535,0,0,0,0,0.0172,0.0049,0.0797,0.0946,0.1135,0.102,0.1116,0.0598,0.0182,0.0264,0.0369,0.0665,0.0405,0.0396,0.0264,0.0011,0.0264,0.0198,0.0198,0,0,0,0.0066,0.0132,0,2e-04,0.0135,0.0073,7e-04,0,0.0535
1993,7,"TWL.W",2,0,1,-1,-1,5,134,23,0,0,0,4e-04,0.0012,0.0107,0.0021,0.1263,0.3049,0.1581,0.1408,0.121,0.0532,0.0436,0,5e-04,0,0,0,0,0.0076,0,0.0109,0,0.0076,0,0,0,0,0.0076,0,0.0033,0,0,0,0,0,0,4e-04,0.0012,0.0107,0.0021,0.1263,0.3049,0.1581,0.1408,0.121,0.0532,0.0436,0,5e-04,0,0,0,0,0.0076,0,0.0109,0,0.0076,0,0,0,0,0.0076,0,0.0033,0,0,0
1994,7,"TWL.W",2,0,1,-1,-1,15,407,71,0,0,0,0.002,0.0303,0.0632,0.065,0.1567,0.1895,0.1033,0.0766,0.0918,0.0412,0.0348,0.0134,0.0112,0.0113,0.0109,0.0031,0.0198,0.0018,0.0107,0.0015,0,0,0.0033,0.0107,0,0,0.0107,0.0091,0.0121,6e-04,0,0.0154,0,0,0,0.002,0.0303,0.0632,0.065,0.1567,0.1895,0.1033,0.0766,0.0918,0.0412,0.0348,0.0134,0.0112,0.0113,0.0109,0.0031,0.0198,0.0018,0.0107,0.0015,0,0,0.0033,0.0107,0,0,0.0107,0.0091,0.0121,6e-04,0,0.0154
1995,7,"TWL.W",2,0,1,-1,-1,22,580,102,0,0,0,0.0015,0.0339,0.0618,0.11,0.1769,0.1038,0.1996,0.1441,0.0602,0.0237,0.0251,0.0143,0.0153,0.0019,0.0022,0.0027,0.0021,0,0,0.0054,9e-04,0,0,0,9e-04,0,0,0,0.0035,0,0.0032,0.007,0,0,0,0.0015,0.0339,0.0618,0.11,0.1769,0.1038,0.1996,0.1441,0.0602,0.0237,0.0251,0.0143,0.0153,0.0019,0.0022,0.0027,0.0021,0,0,0.0054,9e-04,0,0,0,9e-04,0,0,0,0.0035,0,0.0032,0.007
1996,7,"TWL.W",2,0,1,-1,-1,15,394,69,0,0,0,0.0056,0.0183,0.0567,0.0736,0.124,0.1002,0.1116,0.1368,0.093,0.0719,0.0471,0.014,0.0243,0.0234,0.0022,0.0304,0.0234,0.0115,0,0,0,0,0,0.0119,0,0.0092,0.0029,0,0,0,0.0022,0.0057,0,0,0,0.0056,0.0183,0.0567,0.0736,0.124,0.1002,0.1116,0.1368,0.093,0.0719,0.0471,0.014,0.0243,0.0234,0.0022,0.0304,0.0234,0.0115,0,0,0,0,0,0.0119,0,0.0092,0.0029,0,0,0,0.0022,0.0057
1997,7,"TWL.W",2,0,1,-1,-1,17,458,80,0,0,0,0.006,0.0293,0.0164,0.0831,0.079,0.1362,0.1299,0.1041,0.1018,0.0604,0.0799,0.0358,0.0151,0.0063,0.0253,0.0089,0.0091,0.0106,0.006,0.002,0.0138,0,0.0078,0,0.002,0,0.0043,0,0,0,0,0.0269,0,0,0,0.006,0.0293,0.0164,0.0831,0.079,0.1362,0.1299,0.1041,0.1018,0.0604,0.0799,0.0358,0.0151,0.0063,0.0253,0.0089,0.0091,0.0106,0.006,0.002,0.0138,0,0.0078,0,0.002,0,0.0043,0,0,0,0,0.0269
1998,7,"TWL.W",2,0,1,-1,-1,17,411,74,0,0,0,0.0032,0.0094,0.0348,0.035,0.1427,0.1416,0.1428,0.119,0.0755,0.0728,0.0574,0.0296,0.0342,0.004,0.0138,0.021,0,0.0076,0.01,0,0.007,0,0.0039,0.0081,0,0.0061,0,0,0,0,0,0.0205,0,0,0,0.0032,0.0094,0.0348,0.035,0.1427,0.1416,0.1428,0.119,0.0755,0.0728,0.0574,0.0296,0.0342,0.004,0.0138,0.021,0,0.0076,0.01,0,0.007,0,0.0039,0.0081,0,0.0061,0,0,0,0,0,0.0205
1999,7,"TWL.W",2,0,1,-1,-1,15,380,67,0,0,3e-04,6e-04,0.0016,0.0091,0.0665,0.0379,0.0704,0.1148,0.1246,0.146,0.0882,0.0647,0.076,0.0201,0.065,0.0154,9e-04,0.0192,0.0126,0.0184,0,0.0067,0,7e-04,0.0285,0,0.0047,0.0064,0,0,0,0,7e-04,0,0,3e-04,6e-04,0.0016,0.0091,0.0665,0.0379,0.0704,0.1148,0.1246,0.146,0.0882,0.0647,0.076,0.0201,0.065,0.0154,9e-04,0.0192,0.0126,0.0184,0,0.0067,0,7e-04,0.0285,0,0.0047,0.0064,0,0,0,0,7e-04
2000,7,"TWL.W",2,0,1,-1,-1,6,128,24,0,0,0,0,0.0267,0.072,0.0497,0.1259,0.1384,0.0827,0.1196,0.119,0.0681,0.0744,0.0163,0.0287,0.0367,0,0.0131,0.0131,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0.0052,0.0052,0,0,0,0,0.0267,0.072,0.0497,0.1259,0.1384,0.0827,0.1196,0.119,0.0681,0.0744,0.0163,0.0287,0.0367,0,0.0131,0.0131,0,0,0.0052,0,0,0,0,0,0,0,0,0,0,0.0052,0.0052
2001,7,"TWL.W",2,0,1,-1,-1,9,171,33,0,0,0,0.0052,0.0104,0.0388,0.0432,0.114,0.181,0.1192,0.1424,0.0688,0.13,0.0358,0.0332,0.0331,0.0034,0.0024,0.012,0.0103,0.012,0,0.0024,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0.0052,0.0104,0.0388,0.0432,0.114,0.181,0.1192,0.1424,0.0688,0.13,0.0358,0.0332,0.0331,0.0034,0.0024,0.012,0.0103,0.012,0,0.0024,0,0,0,0,0,0,0.0024,0,0,0,0,0
2002,7,"TWL.W",2,0,1,-1,-1,25,256,60,0,0,0,0,0,0.0209,0.0459,0.1212,0.0921,0.0822,0.1225,0.1184,0.0536,0.1474,0.0732,0.03,0.0152,0.0018,0.0204,0.0052,0.0026,0,0.0135,0,0.0018,0,0,0,0,0,0.0018,0,0,0,0.0306,0,0,0,0,0,0.0209,0.0459,0.1212,0.0921,0.0822,0.1225,0.1184,0.0536,0.1474,0.0732,0.03,0.0152,0.0018,0.0204,0.0052,0.0026,0,0.0135,0,0.0018,0,0,0,0,0,0.0018,0,0,0,0.0306
2003,7,"TWL.W",2,0,1,-1,-1,20,127,38,0,0,0,0,0,0.0233,0.0481,0.1136,0.1571,0.1424,0.1016,0.0775,0.0525,0.0547,0.0735,0.03,0.0307,0.0401,0.0155,0,0.0322,0,0.0073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0.0481,0.1136,0.1571,0.1424,0.1016,0.0775,0.0525,0.0547,0.0735,0.03,0.0307,0.0401,0.0155,0,0.0322,0,0.0073,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.W",2,0,1,-1,-1,18,146,38,0,0,0,0,0,0.0531,0.0734,0.126,0.1762,0.129,0.0806,0.048,0.1098,0.0343,0.0213,0.0286,0.0066,0.0198,0,0,0.0072,0,0.015,0.0072,0,0.0147,0,0,0,0,0,0.0066,0.0075,0,0.035,0,0,0,0,0,0.0531,0.0734,0.126,0.1762,0.129,0.0806,0.048,0.1098,0.0343,0.0213,0.0286,0.0066,0.0198,0,0,0.0072,0,0.015,0.0072,0,0.0147,0,0,0,0,0,0.0066,0.0075,0,0.035


 Usexed only 
